Id,Platform,Name,AdditionalInformation,Expires
a4efce08-571a-d65d-5d4e-d38b27d098e3,Win32,{d65231b0-b2f1-4857-a4ce-a8e7c6ea7d27}\windowspowershell\v1.0\powershell.exe,SystemX86\windowspowershell\v1.0\powershell.exe,2025-06-11 12:32:30
a4efce08-571a-d65d-5d4e-d38b27d098e3,packageid,{1ac14e77-02e7-4e5d-b744-2eb1ae5198b7}\windowspowershell\v1.0\powershell.exe,System\windowspowershell\v1.0\powershell.exe,2025-06-11 12:32:30
a4efce08-571a-d65d-5d4e-d38b27d098e3,host,,,2025-06-11 12:32:30
6b93cec4-0669-8948-87dc-ccb6c65522d8,Win32,{1ac14e77-02e7-4e5d-b744-2eb1ae5198b7}\windowspowershell\v1.0\powershell.exe,System\windowspowershell\v1.0\powershell.exe,2025-06-11 12:32:30
6b93cec4-0669-8948-87dc-ccb6c65522d8,Win32,{d65231b0-b2f1-4857-a4ce-a8e7c6ea7d27}\windowspowershell\v1.0\powershell.exe,SystemX86\windowspowershell\v1.0\powershell.exe,2025-06-11 12:32:30
6b93cec4-0669-8948-87dc-ccb6c65522d8,packageid,{1ac14e77-02e7-4e5d-b744-2eb1ae5198b7}\windowspowershell\v1.0\powershell.exe,System\windowspowershell\v1.0\powershell.exe,2025-06-11 12:32:30
6b93cec4-0669-8948-87dc-ccb6c65522d8,host,,,2025-06-11 12:32:30
8ff4b75d-65b7-ce4a-2649-90682bd624ce,Win32,{1ac14e77-02e7-4e5d-b744-2eb1ae5198b7}\windowspowershell\v1.0\powershell.exe,System\windowspowershell\v1.0\powershell.exe,2025-06-11 12:32:30
8ff4b75d-65b7-ce4a-2649-90682bd624ce,Win32,{d65231b0-b2f1-4857-a4ce-a8e7c6ea7d27}\windowspowershell\v1.0\powershell.exe,SystemX86\windowspowershell\v1.0\powershell.exe,2025-06-11 12:32:30
8ff4b75d-65b7-ce4a-2649-90682bd624ce,packageid,{1ac14e77-02e7-4e5d-b744-2eb1ae5198b7}\windowspowershell\v1.0\powershell.exe,System\windowspowershell\v1.0\powershell.exe,2025-06-11 12:32:30
8ff4b75d-65b7-ce4a-2649-90682bd624ce,host,,,2025-06-11 12:32:30
500e96bd-058d-af4b-65b7-c316bfdd97da,Win32,{1ac14e77-02e7-4e5d-b744-2eb1ae5198b7}\windowspowershell\v1.0\powershell.exe,System\windowspowershell\v1.0\powershell.exe,2025-06-11 12:32:30
500e96bd-058d-af4b-65b7-c316bfdd97da,Win32,{d65231b0-b2f1-4857-a4ce-a8e7c6ea7d27}\windowspowershell\v1.0\powershell.exe,SystemX86\windowspowershell\v1.0\powershell.exe,2025-06-11 12:32:30
500e96bd-058d-af4b-65b7-c316bfdd97da,packageid,{1ac14e77-02e7-4e5d-b744-2eb1ae5198b7}\windowspowershell\v1.0\powershell.exe,System\windowspowershell\v1.0\powershell.exe,2025-06-11 12:32:30
500e96bd-058d-af4b-65b7-c316bfdd97da,host,,,2025-06-11 12:32:30
7765352f-d782-43af-ddb9-d9cb9ee815ef,Win32,{1ac14e77-02e7-4e5d-b744-2eb1ae5198b7}\windowspowershell\v1.0\powershell.exe,System\windowspowershell\v1.0\powershell.exe,2025-07-04 12:32:30
7765352f-d782-43af-ddb9-d9cb9ee815ef,Win32,{d65231b0-b2f1-4857-a4ce-a8e7c6ea7d27}\windowspowershell\v1.0\powershell.exe,SystemX86\windowspowershell\v1.0\powershell.exe,2025-07-04 12:32:30
7765352f-d782-43af-ddb9-d9cb9ee815ef,packageid,{1ac14e77-02e7-4e5d-b744-2eb1ae5198b7}\windowspowershell\v1.0\powershell.exe,System\windowspowershell\v1.0\powershell.exe,2025-07-04 12:32:30
7765352f-d782-43af-ddb9-d9cb9ee815ef,host,,,2025-07-04 12:32:30
081a0955-3429-c2f1-8f89-a4f5d0e2aa1d,Win32,{1ac14e77-02e7-4e5d-b744-2eb1ae5198b7}\windowspowershell\v1.0\powershell_ise.exe,System\windowspowershell\v1.0\powershell_ise.exe,2025-07-04 12:32:30
081a0955-3429-c2f1-8f89-a4f5d0e2aa1d,Win32,{d65231b0-b2f1-4857-a4ce-a8e7c6ea7d27}\windowspowershell\v1.0\powershell_ise.exe,SystemX86\windowspowershell\v1.0\powershell_ise.exe,2025-07-04 12:32:30
081a0955-3429-c2f1-8f89-a4f5d0e2aa1d,packageid,{1ac14e77-02e7-4e5d-b744-2eb1ae5198b7}\windowspowershell\v1.0\powershell_ise.exe,System\windowspowershell\v1.0\powershell_ise.exe,2025-07-04 12:32:30
081a0955-3429-c2f1-8f89-a4f5d0e2aa1d,host,,,2025-07-04 12:32:30
3afc7527-dc84-9971-5b09-b0fe460c6ef9,Win32,microsoft.windows.explorer,,2025-07-04 12:32:30
3afc7527-dc84-9971-5b09-b0fe460c6ef9,packageid,microsoft.windows.explorer,,2025-07-04 12:32:30
3afc7527-dc84-9971-5b09-b0fe460c6ef9,host,,,2025-07-04 12:32:30
6d1defca-baa4-526c-a89d-3fbcec5a0300,Win32,chrome,,2025-06-11 12:32:30
6d1defca-baa4-526c-a89d-3fbcec5a0300,packageid,chrome,,2025-06-11 12:32:30
6d1defca-baa4-526c-a89d-3fbcec5a0300,host,,,2025-06-11 12:32:30
a6090114-41f3-a290-3cd9-f1a8154e4250,Win32,chrome,,2025-06-11 12:32:30
a6090114-41f3-a290-3cd9-f1a8154e4250,packageid,chrome,,2025-06-11 12:32:30
a6090114-41f3-a290-3cd9-f1a8154e4250,host,,,2025-06-11 12:32:30
f1a52f79-85ed-d77e-dda5-1a0733cd3dc4,Win32,microsoft.windows.shell.rundialog,,2025-07-04 12:32:30
f1a52f79-85ed-d77e-dda5-1a0733cd3dc4,packageid,microsoft.windows.shell.rundialog,,2025-07-04 12:32:30
f1a52f79-85ed-d77e-dda5-1a0733cd3dc4,host,,,2025-07-04 12:32:30
0b95e994-3f0a-4030-fef0-3723c45597c2,Win32,chrome,,2025-06-11 12:32:30
0b95e994-3f0a-4030-fef0-3723c45597c2,packageid,chrome,,2025-06-11 12:32:30
0b95e994-3f0a-4030-fef0-3723c45597c2,host,,,2025-06-11 12:32:30
0721ba49-e2fd-4fd4-d052-bde4f74b895d,Win32,microsoft.windows.shell.rundialog,,2025-07-04 12:32:30
0721ba49-e2fd-4fd4-d052-bde4f74b895d,packageid,microsoft.windows.shell.rundialog,,2025-07-04 12:32:30
0721ba49-e2fd-4fd4-d052-bde4f74b895d,host,,,2025-07-04 12:32:30
17b9cdd9-5aac-93ed-1853-39b6f24ca8a8,ExecutablePath,{1ac14e77-02e7-4e5d-b744-2eb1ae5198b7}\mshta.exe,System\mshta.exe,2025-07-04 12:32:30
17b9cdd9-5aac-93ed-1853-39b6f24ca8a8,ExecutablePath,{d65231b0-b2f1-4857-a4ce-a8e7c6ea7d27}\mshta.exe,SystemX86\mshta.exe,2025-07-04 12:32:30
17b9cdd9-5aac-93ed-1853-39b6f24ca8a8,packageid,{1ac14e77-02e7-4e5d-b744-2eb1ae5198b7}\mshta.exe,System\mshta.exe,2025-07-04 12:32:30
17b9cdd9-5aac-93ed-1853-39b6f24ca8a8,host,,,2025-07-04 12:32:30
b6aba7bb-91aa-95dc-d1da-9a771db44b9c,ExecutablePath,{1ac14e77-02e7-4e5d-b744-2eb1ae5198b7}\mshta.exe,System\mshta.exe,2025-07-04 12:32:30
b6aba7bb-91aa-95dc-d1da-9a771db44b9c,ExecutablePath,{d65231b0-b2f1-4857-a4ce-a8e7c6ea7d27}\mshta.exe,SystemX86\mshta.exe,2025-07-04 12:32:30
b6aba7bb-91aa-95dc-d1da-9a771db44b9c,packageid,{1ac14e77-02e7-4e5d-b744-2eb1ae5198b7}\mshta.exe,System\mshta.exe,2025-07-04 12:32:30
b6aba7bb-91aa-95dc-d1da-9a771db44b9c,host,,,2025-07-04 12:32:30
41b52396-66ac-d1a6-5fe4-29a70284aba8,Win32,chrome,,2025-06-11 12:32:30
41b52396-66ac-d1a6-5fe4-29a70284aba8,packageid,chrome,,2025-06-11 12:32:30
41b52396-66ac-d1a6-5fe4-29a70284aba8,host,,,2025-06-11 12:32:30
18f0a899-c64a-a803-6fb3-db417d255181,Win32,microsoft.windows.shell.rundialog,,2025-07-04 12:32:30
18f0a899-c64a-a803-6fb3-db417d255181,packageid,microsoft.windows.shell.rundialog,,2025-07-04 12:32:30
18f0a899-c64a-a803-6fb3-db417d255181,host,,,2025-07-04 12:32:30
cc8aba75-ccf7-16d4-e0d6-42231af484fe,ExecutablePath,c:\users\machine\desktop\kape\kape\kape.exe,,2025-07-04 12:32:30
cc8aba75-ccf7-16d4-e0d6-42231af484fe,packageid,c:\users\machine\desktop\kape\kape\kape.exe,,2025-07-04 12:32:30
cc8aba75-ccf7-16d4-e0d6-42231af484fe,host,,,2025-07-04 12:32:30
698584cc-5c41-8b1a-743e-0ca9ac2be224,ExecutablePath,c:\users\machine\desktop\kape\kape\kape.exe,,2025-07-04 12:32:30
698584cc-5c41-8b1a-743e-0ca9ac2be224,packageid,c:\users\machine\desktop\kape\kape\kape.exe,,2025-07-04 12:32:30
698584cc-5c41-8b1a-743e-0ca9ac2be224,host,,,2025-07-04 12:32:30
9b53fee9-cd46-94c3-179f-6e8da3a3b90b,ExecutablePath,c:\users\machine\desktop\kape\kape\gkape.exe,,2025-07-04 12:32:30
9b53fee9-cd46-94c3-179f-6e8da3a3b90b,packageid,c:\users\machine\desktop\kape\kape\gkape.exe,,2025-07-04 12:32:30
9b53fee9-cd46-94c3-179f-6e8da3a3b90b,host,,,2025-07-04 12:32:30
2a8a378f-1072-3326-a470-bf107af4abcb,Win32,{1ac14e77-02e7-4e5d-b744-2eb1ae5198b7}\notepad.exe,System\notepad.exe,2025-07-04 12:32:30
2a8a378f-1072-3326-a470-bf107af4abcb,Win32,{d65231b0-b2f1-4857-a4ce-a8e7c6ea7d27}\notepad.exe,SystemX86\notepad.exe,2025-07-04 12:32:30
2a8a378f-1072-3326-a470-bf107af4abcb,packageid,{1ac14e77-02e7-4e5d-b744-2eb1ae5198b7}\notepad.exe,System\notepad.exe,2025-07-04 12:32:30
2a8a378f-1072-3326-a470-bf107af4abcb,host,,,2025-07-04 12:32:30
830033b3-1700-8a1b-cf5d-7c6f8ad43d06,Win32,{1ac14e77-02e7-4e5d-b744-2eb1ae5198b7}\notepad.exe,System\notepad.exe,2025-07-04 12:32:30
830033b3-1700-8a1b-cf5d-7c6f8ad43d06,Win32,{d65231b0-b2f1-4857-a4ce-a8e7c6ea7d27}\notepad.exe,SystemX86\notepad.exe,2025-07-04 12:32:30
830033b3-1700-8a1b-cf5d-7c6f8ad43d06,packageid,{1ac14e77-02e7-4e5d-b744-2eb1ae5198b7}\notepad.exe,System\notepad.exe,2025-07-04 12:32:30
830033b3-1700-8a1b-cf5d-7c6f8ad43d06,host,,,2025-07-04 12:32:30
3c15caea-1fba-f7a7-f1a8-0c9b73b259ea,ExecutablePath,c:\users\machine\desktop\kape\kape\kape.exe,,2025-07-04 12:32:30
3c15caea-1fba-f7a7-f1a8-0c9b73b259ea,packageid,c:\users\machine\desktop\kape\kape\kape.exe,,2025-07-04 12:32:30
3c15caea-1fba-f7a7-f1a8-0c9b73b259ea,host,,,2025-07-04 12:32:30
9d35c728-9906-db3b-3661-29e2ffdfe504,ExecutablePath,c:\users\machine\desktop\kape\kape\kape.exe,,2025-07-04 12:32:30
9d35c728-9906-db3b-3661-29e2ffdfe504,packageid,c:\users\machine\desktop\kape\kape\kape.exe,,2025-07-04 12:32:30
9d35c728-9906-db3b-3661-29e2ffdfe504,host,,,2025-07-04 12:32:30
15323702-3270-c3c1-19a0-48dde5e2398c,ExecutablePath,c:\users\machine\desktop\kape\kape\kape.exe,,2025-07-04 12:32:30
15323702-3270-c3c1-19a0-48dde5e2398c,packageid,c:\users\machine\desktop\kape\kape\kape.exe,,2025-07-04 12:32:30
15323702-3270-c3c1-19a0-48dde5e2398c,host,,,2025-07-04 12:32:30
7b34a4a8-829a-a88e-99cc-d971bd5edb48,ExecutablePath,c:\users\machine\desktop\kape\kape\gkape.exe,,2025-07-04 12:32:30
7b34a4a8-829a-a88e-99cc-d971bd5edb48,packageid,c:\users\machine\desktop\kape\kape\gkape.exe,,2025-07-04 12:32:30
7b34a4a8-829a-a88e-99cc-d971bd5edb48,host,,,2025-07-04 12:32:30
d6332500-749d-71d6-6b61-04c1820358f1,Win32,microsoft.windows.explorer,,2025-07-04 12:32:30
d6332500-749d-71d6-6b61-04c1820358f1,packageid,microsoft.windows.explorer,,2025-07-04 12:32:30
d6332500-749d-71d6-6b61-04c1820358f1,host,,,2025-07-04 12:32:30
4564d892-581f-9b7e-f559-6dadc11fa521,Win32,microsoft.windows.shell.rundialog,,2025-07-04 12:32:30
4564d892-581f-9b7e-f559-6dadc11fa521,packageid,microsoft.windows.shell.rundialog,,2025-07-04 12:32:30
4564d892-581f-9b7e-f559-6dadc11fa521,host,,,2025-07-04 12:32:30
084455e7-2ad3-70d9-b45d-5c28f59c73d5,Win32,microsoft.windows.explorer,,2025-07-04 12:32:30
084455e7-2ad3-70d9-b45d-5c28f59c73d5,packageid,microsoft.windows.explorer,,2025-07-04 12:32:30
084455e7-2ad3-70d9-b45d-5c28f59c73d5,host,,,2025-07-04 12:32:30
c9d0f12d-f2e4-9a74-d5ba-a6af9b69d7e8,Win32,chrome,,2025-07-04 12:32:30
c9d0f12d-f2e4-9a74-d5ba-a6af9b69d7e8,packageid,chrome,,2025-07-04 12:32:30
c9d0f12d-f2e4-9a74-d5ba-a6af9b69d7e8,host,,,2025-07-04 12:32:30
6e9f7e6f-4bc7-7856-84c0-062a3212cd11,Win32,microsoft.windows.shell.rundialog,,2025-07-04 12:32:30
6e9f7e6f-4bc7-7856-84c0-062a3212cd11,packageid,microsoft.windows.shell.rundialog,,2025-07-04 12:32:30
6e9f7e6f-4bc7-7856-84c0-062a3212cd11,host,,,2025-07-04 12:32:30
6cb3747e-95f7-cce2-9b9d-57606df86182,Win32,microsoft.windows.explorer,,2025-06-11 12:32:30
6cb3747e-95f7-cce2-9b9d-57606df86182,packageid,microsoft.windows.explorer,,2025-06-11 12:32:30
6cb3747e-95f7-cce2-9b9d-57606df86182,host,,,2025-06-11 12:32:30
b74298d4-9e5b-76f6-c872-605582385448,Win32,microsoft.windows.explorer,,2025-06-11 12:32:30
b74298d4-9e5b-76f6-c872-605582385448,packageid,microsoft.windows.explorer,,2025-06-11 12:32:30
b74298d4-9e5b-76f6-c872-605582385448,host,,,2025-06-11 12:32:30
011c2952-e167-5859-92fa-0c627dabd441,Win32,microsoft.windows.explorer,,2025-07-04 12:32:30
011c2952-e167-5859-92fa-0c627dabd441,packageid,microsoft.windows.explorer,,2025-07-04 12:32:30
011c2952-e167-5859-92fa-0c627dabd441,host,,,2025-07-04 12:32:30
e9ed31cc-4581-651a-e065-d43d2c0f506a,Win32,microsoft.windows.explorer,,2025-07-04 12:32:30
e9ed31cc-4581-651a-e065-d43d2c0f506a,packageid,microsoft.windows.explorer,,2025-07-04 12:32:30
e9ed31cc-4581-651a-e065-d43d2c0f506a,host,,,2025-07-04 12:32:30
61d01ace-c009-decc-157f-2f908bb3b9ea,Win32,microsoft.windows.shell.rundialog,,2025-07-04 12:32:30
61d01ace-c009-decc-157f-2f908bb3b9ea,packageid,microsoft.windows.shell.rundialog,,2025-07-04 12:32:30
61d01ace-c009-decc-157f-2f908bb3b9ea,host,,,2025-07-04 12:32:30
75724b76-9eb4-2e30-24e7-2531ace63c4d,Win32,microsoft.windows.explorer,,2025-07-04 12:32:30
75724b76-9eb4-2e30-24e7-2531ace63c4d,packageid,microsoft.windows.explorer,,2025-07-04 12:32:30
75724b76-9eb4-2e30-24e7-2531ace63c4d,host,,,2025-07-04 12:32:30
4c2e3cfd-abe3-e4db-e355-d52723e1c020,Win32,microsoft.windows.explorer,,2025-06-11 12:32:30
4c2e3cfd-abe3-e4db-e355-d52723e1c020,packageid,microsoft.windows.explorer,,2025-06-11 12:32:30
4c2e3cfd-abe3-e4db-e355-d52723e1c020,host,,,2025-06-11 12:32:30
f615f52d-1a96-f395-51bc-f78bd281a196,windows_universal,windows.immersivecontrolpanel_cw5n1h2txyewy,,2025-07-04 12:32:30
f615f52d-1a96-f395-51bc-f78bd281a196,packageid,windows.immersivecontrolpanel_cw5n1h2txyewy!microsoft.windows.immersivecontrolpanel,,2025-07-04 12:32:30
f615f52d-1a96-f395-51bc-f78bd281a196,host,,,2025-07-04 12:32:30
189632b2-b874-4906-7c60-d0737f3f1af9,Win32,microsoft.windows.explorer,,2025-07-04 12:32:30
189632b2-b874-4906-7c60-d0737f3f1af9,packageid,microsoft.windows.explorer,,2025-07-04 12:32:30
189632b2-b874-4906-7c60-d0737f3f1af9,host,,,2025-07-04 12:32:30
6956d9c9-9079-d8af-1abb-794160950dda,Win32,microsoft.windows.explorer,,2025-07-04 12:32:30
6956d9c9-9079-d8af-1abb-794160950dda,packageid,microsoft.windows.explorer,,2025-07-04 12:32:30
6956d9c9-9079-d8af-1abb-794160950dda,host,,,2025-07-04 12:32:30
797000fb-8290-6f83-4c39-d94b1da64a7e,windows_universal,windows.immersivecontrolpanel_cw5n1h2txyewy,,2025-07-04 12:33:22
797000fb-8290-6f83-4c39-d94b1da64a7e,packageid,windows.immersivecontrolpanel_cw5n1h2txyewy!microsoft.windows.immersivecontrolpanel,,2025-07-04 12:33:22
797000fb-8290-6f83-4c39-d94b1da64a7e,host,,,2025-07-04 12:33:22
259e44d8-b921-ea1c-5a98-85782d5891c8,windows_universal,windows.immersivecontrolpanel_cw5n1h2txyewy,,2025-07-04 12:36:26
259e44d8-b921-ea1c-5a98-85782d5891c8,packageid,windows.immersivecontrolpanel_cw5n1h2txyewy!microsoft.windows.immersivecontrolpanel,,2025-07-04 12:36:26
259e44d8-b921-ea1c-5a98-85782d5891c8,host,,,2025-07-04 12:36:26
00e6fa46-5576-2578-fa0c-693c7afd918e,windows_universal,winpackageid,,2025-06-05 00:35:50
00e6fa46-5576-2578-fa0c-693c7afd918e,alternateid,winalternateid,,2025-06-05 00:35:50
00e6fa46-5576-2578-fa0c-693c7afd918e,host,,,2025-06-05 00:35:50
277be32c-808e-f834-5551-86865759e644,Win32,microsoft.windows.explorer,,2025-06-11 12:37:15
277be32c-808e-f834-5551-86865759e644,packageid,microsoft.windows.explorer,,2025-06-11 12:37:15
277be32c-808e-f834-5551-86865759e644,host,,,2025-06-11 12:37:15
cef79dd0-2829-b302-1624-ac67ea6aa262,windows_universal,winpackageid,,2025-06-05 00:39:05
cef79dd0-2829-b302-1624-ac67ea6aa262,alternateid,winalternateid,,2025-06-05 00:39:05
cef79dd0-2829-b302-1624-ac67ea6aa262,host,,,2025-06-05 00:39:05
36352020-5868-cfd7-264b-6865f9d51be4,data_boundary,microsoftrequired.privacy.consent,,2035-06-02 12:47:22
36352020-5868-cfd7-264b-6865f9d51be4,host,,,2035-06-02 12:47:22
8d67edad-0c05-5d86-820b-8feb4c7cec6b,windows_universal,winpackageid,,2025-06-05 00:40:26
8d67edad-0c05-5d86-820b-8feb4c7cec6b,alternateid,winalternateid,,2025-06-05 00:40:26
8d67edad-0c05-5d86-820b-8feb4c7cec6b,host,,,2025-06-05 00:40:26
73937d55-9fda-d4ca-0a3b-bf8b70592f74,windows_universal,winpackageid,,2025-06-05 00:40:29
73937d55-9fda-d4ca-0a3b-bf8b70592f74,alternateid,winalternateid,,2025-06-05 00:40:29
73937d55-9fda-d4ca-0a3b-bf8b70592f74,host,,,2025-06-05 00:40:29
63a63240-d230-5b43-767b-744243f3b39f,windows_universal,winpackageid,,2025-06-05 00:40:33
63a63240-d230-5b43-767b-744243f3b39f,alternateid,winalternateid,,2025-06-05 00:40:33
63a63240-d230-5b43-767b-744243f3b39f,host,,,2025-06-05 00:40:33
e33a1ff4-91e3-1425-c664-42f17a860d2a,windows_universal,winpackageid,,2025-06-05 00:40:43
e33a1ff4-91e3-1425-c664-42f17a860d2a,alternateid,winalternateid,,2025-06-05 00:40:43
e33a1ff4-91e3-1425-c664-42f17a860d2a,host,,,2025-06-05 00:40:43
131c5995-6235-03c2-55a8-616ae21f6fff,Win32,{1ac14e77-02e7-4e5d-b744-2eb1ae5198b7}\windowspowershell\v1.0\powershell_ise.exe,System\windowspowershell\v1.0\powershell_ise.exe,2025-07-04 12:41:49
131c5995-6235-03c2-55a8-616ae21f6fff,Win32,{d65231b0-b2f1-4857-a4ce-a8e7c6ea7d27}\windowspowershell\v1.0\powershell_ise.exe,SystemX86\windowspowershell\v1.0\powershell_ise.exe,2025-07-04 12:41:49
131c5995-6235-03c2-55a8-616ae21f6fff,packageid,{1ac14e77-02e7-4e5d-b744-2eb1ae5198b7}\windowspowershell\v1.0\powershell_ise.exe,System\windowspowershell\v1.0\powershell_ise.exe,2025-07-04 12:41:49
131c5995-6235-03c2-55a8-616ae21f6fff,host,,,2025-07-04 12:41:49
6b4bd72f-cbe0-664b-a1e6-39e5633c4f1b,windows_universal,winpackageid,,2025-06-05 00:41:23
6b4bd72f-cbe0-664b-a1e6-39e5633c4f1b,alternateid,winalternateid,,2025-06-05 00:41:23
6b4bd72f-cbe0-664b-a1e6-39e5633c4f1b,host,,,2025-06-05 00:41:23
e6656d29-89f2-1194-a9e1-f86be775a921,windows_universal,winpackageid,,2025-06-05 00:41:27
e6656d29-89f2-1194-a9e1-f86be775a921,alternateid,winalternateid,,2025-06-05 00:41:27
e6656d29-89f2-1194-a9e1-f86be775a921,host,,,2025-06-05 00:41:27
339a5306-f2ab-4edb-759e-8ce67059b95c,windows_universal,winpackageid,,2025-06-05 00:41:32
339a5306-f2ab-4edb-759e-8ce67059b95c,alternateid,winalternateid,,2025-06-05 00:41:32
339a5306-f2ab-4edb-759e-8ce67059b95c,host,,,2025-06-05 00:41:32
3ca4c17d-11b2-f686-5284-12d154ee8a7d,windows_universal,winpackageid,,2025-06-05 00:41:49
3ca4c17d-11b2-f686-5284-12d154ee8a7d,alternateid,winalternateid,,2025-06-05 00:41:49
3ca4c17d-11b2-f686-5284-12d154ee8a7d,host,,,2025-06-05 00:41:49
48a3bd4f-c480-342e-7e7e-20951609558c,windows_universal,winpackageid,,2025-06-05 00:41:53
48a3bd4f-c480-342e-7e7e-20951609558c,alternateid,winalternateid,,2025-06-05 00:41:53
48a3bd4f-c480-342e-7e7e-20951609558c,host,,,2025-06-05 00:41:53
275fde5e-fae6-e905-edc3-e8777a5946e7,windows_universal,winpackageid,,2025-06-05 00:41:58
275fde5e-fae6-e905-edc3-e8777a5946e7,alternateid,winalternateid,,2025-06-05 00:41:58
275fde5e-fae6-e905-edc3-e8777a5946e7,host,,,2025-06-05 00:41:58
9c9594ec-c9d9-f45d-caff-451984a897f2,windows_universal,winpackageid,,2025-06-05 00:42:04
9c9594ec-c9d9-f45d-caff-451984a897f2,alternateid,winalternateid,,2025-06-05 00:42:04
9c9594ec-c9d9-f45d-caff-451984a897f2,host,,,2025-06-05 00:42:04
293bfae6-efab-30c1-e69e-2322ce5ee0d7,windows_universal,winpackageid,,2025-06-05 00:42:28
293bfae6-efab-30c1-e69e-2322ce5ee0d7,alternateid,winalternateid,,2025-06-05 00:42:28
293bfae6-efab-30c1-e69e-2322ce5ee0d7,host,,,2025-06-05 00:42:28
296c761d-333f-268c-06b1-3ad61db6a67a,windows_universal,winpackageid,,2025-06-05 00:42:37
296c761d-333f-268c-06b1-3ad61db6a67a,alternateid,winalternateid,,2025-06-05 00:42:37
296c761d-333f-268c-06b1-3ad61db6a67a,host,,,2025-06-05 00:42:37
63c7d9c2-a246-fd97-9545-2b5312233483,Win32,microsoft.windows.shell.rundialog,,2025-07-04 12:44:14
63c7d9c2-a246-fd97-9545-2b5312233483,packageid,microsoft.windows.shell.rundialog,,2025-07-04 12:44:14
63c7d9c2-a246-fd97-9545-2b5312233483,host,,,2025-07-04 12:44:14
087fb542-e8f8-4129-9798-906e9f30b2cc,ExecutablePath,{1ac14e77-02e7-4e5d-b744-2eb1ae5198b7}\mshta.exe,System\mshta.exe,2025-07-04 12:44:17
087fb542-e8f8-4129-9798-906e9f30b2cc,ExecutablePath,{d65231b0-b2f1-4857-a4ce-a8e7c6ea7d27}\mshta.exe,SystemX86\mshta.exe,2025-07-04 12:44:17
087fb542-e8f8-4129-9798-906e9f30b2cc,packageid,{1ac14e77-02e7-4e5d-b744-2eb1ae5198b7}\mshta.exe,System\mshta.exe,2025-07-04 12:44:17
087fb542-e8f8-4129-9798-906e9f30b2cc,host,,,2025-07-04 12:44:17
93fc19dd-d2cb-b17d-8995-13314abc27ae,Win32,microsoft.windows.shell.rundialog,,2025-07-04 12:44:25
93fc19dd-d2cb-b17d-8995-13314abc27ae,packageid,microsoft.windows.shell.rundialog,,2025-07-04 12:44:25
93fc19dd-d2cb-b17d-8995-13314abc27ae,host,,,2025-07-04 12:44:25
9a54b77b-9cf3-c506-4d21-ab241d660d6c,windows_universal,winpackageid,,2025-06-05 00:45:04
9a54b77b-9cf3-c506-4d21-ab241d660d6c,alternateid,winalternateid,,2025-06-05 00:45:04
9a54b77b-9cf3-c506-4d21-ab241d660d6c,host,,,2025-06-05 00:45:04
fc5d05ee-58f1-baca-05c8-3ef1ea64eef3,Win32,{1ac14e77-02e7-4e5d-b744-2eb1ae5198b7}\windowspowershell\v1.0\powershell_ise.exe,System\windowspowershell\v1.0\powershell_ise.exe,2025-07-04 12:46:07
fc5d05ee-58f1-baca-05c8-3ef1ea64eef3,Win32,{d65231b0-b2f1-4857-a4ce-a8e7c6ea7d27}\windowspowershell\v1.0\powershell_ise.exe,SystemX86\windowspowershell\v1.0\powershell_ise.exe,2025-07-04 12:46:07
fc5d05ee-58f1-baca-05c8-3ef1ea64eef3,packageid,{1ac14e77-02e7-4e5d-b744-2eb1ae5198b7}\windowspowershell\v1.0\powershell_ise.exe,System\windowspowershell\v1.0\powershell_ise.exe,2025-07-04 12:46:07
fc5d05ee-58f1-baca-05c8-3ef1ea64eef3,host,,,2025-07-04 12:46:07
69f6c1e1-77b1-8456-1fb8-5038fe91c047,Win32,chrome,,2025-06-11 12:46:50
69f6c1e1-77b1-8456-1fb8-5038fe91c047,packageid,chrome,,2025-06-11 12:46:50
69f6c1e1-77b1-8456-1fb8-5038fe91c047,host,,,2025-06-11 12:46:50
fa753759-ba29-b195-69f5-21f4f875c7a4,windows_universal,winpackageid,,2025-06-05 00:45:50
fa753759-ba29-b195-69f5-21f4f875c7a4,alternateid,winalternateid,,2025-06-05 00:45:50
fa753759-ba29-b195-69f5-21f4f875c7a4,host,,,2025-06-05 00:45:50
922a7201-1f76-fb52-c137-c88b541babd1,Win32,microsoft.windows.shell.rundialog,,2025-07-04 12:47:06
922a7201-1f76-fb52-c137-c88b541babd1,packageid,microsoft.windows.shell.rundialog,,2025-07-04 12:47:06
922a7201-1f76-fb52-c137-c88b541babd1,host,,,2025-07-04 12:47:06
f2a65778-8f5c-29d9-05df-f1ae70c6b30e,Win32,chrome,,2025-06-11 12:47:21
f2a65778-8f5c-29d9-05df-f1ae70c6b30e,packageid,chrome,,2025-06-11 12:47:21
f2a65778-8f5c-29d9-05df-f1ae70c6b30e,host,,,2025-06-11 12:47:21
2608dfde-0c84-27de-a96f-e6125134b347,windows_universal,winpackageid,,2025-06-05 00:46:21
2608dfde-0c84-27de-a96f-e6125134b347,alternateid,winalternateid,,2025-06-05 00:46:21
2608dfde-0c84-27de-a96f-e6125134b347,host,,,2025-06-05 00:46:21
c6d47a9f-458f-d037-04dd-f556ecae2957,Win32,microsoft.windows.shell.rundialog,,2025-07-04 12:47:27
c6d47a9f-458f-d037-04dd-f556ecae2957,packageid,microsoft.windows.shell.rundialog,,2025-07-04 12:47:27
c6d47a9f-458f-d037-04dd-f556ecae2957,host,,,2025-07-04 12:47:27
